image,severity,code,box_index,detail
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0232.png,warning,small_box,0,box area 0.1752% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0241.png,warning,small_box,0,box area 0.2345% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0241.png,warning,small_box,1,box area 0.2140% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0242.png,warning,small_box,1,box area 0.3688% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0246.png,warning,small_box,0,box area 0.2829% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0247.png,warning,small_box,0,box area 0.4755% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0252.png,warning,small_box,0,box area 0.2229% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0260.png,warning,small_box,0,box area 0.4324% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0261.png,warning,small_box,0,box area 0.4438% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0264.png,warning,small_box,0,box area 0.2556% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0264.png,warning,small_box,1,box area 0.1279% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0267.png,warning,small_box,1,box area 0.2167% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0268.png,warning,small_box,0,box area 0.2293% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0268.png,warning,small_box,1,box area 0.2125% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0270.png,warning,small_box,0,box area 0.4656% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0270.png,warning,small_box,1,box area 0.2454% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0275.png,warning,small_box,1,box area 0.4620% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0279.png,warning,small_box,1,box area 0.4789% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0281.png,warning,small_box,0,box area 0.4564% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0283.png,warning,small_box,1,box area 0.2627% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0283.png,warning,small_box,2,box area 0.1638% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0287.png,warning,small_box,0,box area 0.1407% of the image is below the 0.50% threshold; plates this small are hard to learn
