image,severity,code,box_index,detail
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi61_jpg.rf.f76e9e431856c1002c5c905cb25408fb.jpg,warning,small_box,0,box area 0.0833% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi62_jpg.rf.79fc19f0133c26d68a6ed8d749ef58aa.jpg,warning,small_box,0,box area 0.3639% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi63_jpg.rf.20a000afae4744479c0b775b502b9eaa.jpg,warning,small_box,0,box area 0.1137% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi64_jpg.rf.d718d68c0dc53f8f0a19e03dc0541d1b.jpg,warning,small_box,0,box area 0.2349% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi65_jpg.rf.63cd09cd2540069e56d468f610692e5b.jpg,warning,small_box,0,box area 0.1020% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi66_jpg.rf.d1ad7bf78b01f07be69e56c0553b1c15.jpg,warning,small_box,0,box area 0.2819% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi67_jpg.rf.0fc32642049a8035c51d69822c033bf6.jpg,warning,small_box,0,box area 0.1875% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi68_jpg.rf.7621370c30e9ae04e0d6b6ce738d3eb7.jpg,warning,small_box,0,box area 0.0766% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi69_jpg.rf.d0332c79f299da385eb305d277ebfb2d.jpg,warning,small_box,0,box area 0.2195% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi70_jpg.rf.b6cb0b60518beeaec720051f596310c4.jpg,warning,small_box,0,box area 0.1253% of the image is below the 0.50% threshold; plates this small are hard to learn
